model,tp,profile_id,strategy,repeat,phase,requests,normalization_requests,total_calls_per_1000,total_logical_bytes_per_1000,calls_by_12bin_json,logical_bytes_by_12bin_json,canonical_exact_histogram_per_1000_json,raw_op_exact_histogram_per_1000_json
qwen3-8b,2,profile_21_mooncake_toolagent_c1,latency,0,prefill,32,1000,66156.25,3690936064000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6843.75,59312.5,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160884992000.0,3530051072000.0,0.0,0.0]","{""20144128"":2281.25,""24608768"":2281.25,""25772032"":2281.25,""50520064"":2281.25,""50536448"":2281.25,""50552832"":2281.25,""50561024"":2281.25,""50675712"":2281.25,""51060736"":2281.25,""52412416"":2281.25,""54206464"":2281.25,""54722560"":2281.25,""54788096"":2281.25,""55492608"":2281.25,""57843712"":2281.25,""58261504"":2281.25,""58400768"":2281.25,""64569344"":2281.25,""65175552"":2281.25,""65282048"":2281.25,""65486848"":2281.25,""67108864"":18250.0}","{""all_reduce:20144128"":2281.25,""all_reduce:24608768"":2281.25,""all_reduce:25772032"":2281.25,""all_reduce:50520064"":2281.25,""all_reduce:50536448"":2281.25,""all_reduce:50552832"":2281.25,""all_reduce:50561024"":2281.25,""all_reduce:50675712"":2281.25,""all_reduce:51060736"":2281.25,""all_reduce:52412416"":2281.25,""all_reduce:54206464"":2281.25,""all_reduce:54722560"":2281.25,""all_reduce:54788096"":2281.25,""all_reduce:55492608"":2281.25,""all_reduce:57843712"":2281.25,""all_reduce:58261504"":2281.25,""all_reduce:58400768"":2281.25,""all_reduce:64569344"":2281.25,""all_reduce:65175552"":2281.25,""all_reduce:65282048"":2281.25,""all_reduce:65486848"":2281.25,""all_reduce:67108864"":18250.0}"
qwen3-8b,2,profile_21_mooncake_toolagent_c1,throughput,0,decode,32,1000,1158875.0,37843200000.0,"[230406.25,91250.0,823531.25,13687.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1887488000.0,1756672000.0,33077760000.0,1121280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":230406.25,""16384"":59312.5,""24576"":31937.5,""32768"":371843.75,""40960"":305687.5,""49152"":50187.5,""57344"":45625.0,""65536"":50187.5,""81920"":13687.5}","{""all_reduce:8192"":230406.25,""all_reduce:16384"":59312.5,""all_reduce:24576"":31937.5,""all_reduce:32768"":371843.75,""all_reduce:40960"":305687.5,""all_reduce:49152"":50187.5,""all_reduce:57344"":45625.0,""all_reduce:65536"":50187.5,""all_reduce:81920"":13687.5}"
qwen3-8b,2,profile_21_mooncake_toolagent_c1,throughput,0,prefill,32,1000,9125.0,3690936064000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.25,6843.75]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273910016000.0,3417026048000.0]","{""120070144"":2281.25,""474537984"":2281.25,""494329856"":2281.25,""529006592"":2281.25}","{""all_reduce:120070144"":2281.25,""all_reduce:474537984"":2281.25,""all_reduce:494329856"":2281.25,""all_reduce:529006592"":2281.25}"
qwen3-8b,2,profile_22_mooncake_toolagent_c2,balanced,0,decode,32,1000,2028031.25,36553728000.0,"[465375.0,1364187.5,198468.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3812352000.0,26088448000.0,6652928000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":465375.0,""16384"":907937.5,""24576"":456250.0,""32768"":180218.75,""40960"":18250.0}","{""all_reduce:8192"":465375.0,""all_reduce:16384"":907937.5,""all_reduce:24576"":456250.0,""all_reduce:32768"":180218.75,""all_reduce:40960"":18250.0}"
qwen3-8b,2,profile_22_mooncake_toolagent_c2,balanced,0,prefill,32,1000,15968.75,3732311296000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15968.75]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3732311296000.0]","{""211050496"":2281.25,""220553216"":2281.25,""223264768"":2281.25,""228401152"":2281.25,""239296512"":2281.25,""253009920"":2281.25,""260505600"":2281.25}","{""all_reduce:211050496"":2281.25,""all_reduce:220553216"":2281.25,""all_reduce:223264768"":2281.25,""all_reduce:228401152"":2281.25,""all_reduce:239296512"":2281.25,""all_reduce:253009920"":2281.25,""all_reduce:260505600"":2281.25}"
qwen3-8b,2,profile_22_mooncake_toolagent_c2,latency,0,decode,32,1000,4375437.5,36553728000.0,"[4288750.0,86687.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[35133440000.0,1420288000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":4288750.0,""16384"":86687.5}","{""all_reduce:8192"":4288750.0,""all_reduce:16384"":86687.5}"
qwen3-8b,2,profile_22_mooncake_toolagent_c2,latency,0,prefill,32,1000,63875.0,3732311296000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63875.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3732311296000.0,0.0,0.0]","{""33529856"":2281.25,""39206912"":2281.25,""49840128"":2281.25,""50503680"":2281.25,""50536448"":2281.25,""50544640"":2281.25,""51306496"":2281.25,""53428224"":2281.25,""53821440"":2281.25,""53952512"":2281.25,""55238656"":2281.25,""56926208"":2281.25,""57802752"":2281.25,""58466304"":2281.25,""59760640"":2281.25,""60325888"":2281.25,""64421888"":2281.25,""65961984"":2281.25,""66527232"":2281.25,""67108864"":20531.25}","{""all_reduce:33529856"":2281.25,""all_reduce:39206912"":2281.25,""all_reduce:49840128"":2281.25,""all_reduce:50503680"":2281.25,""all_reduce:50536448"":2281.25,""all_reduce:50544640"":2281.25,""all_reduce:51306496"":2281.25,""all_reduce:53428224"":2281.25,""all_reduce:53821440"":2281.25,""all_reduce:53952512"":2281.25,""all_reduce:55238656"":2281.25,""all_reduce:56926208"":2281.25,""all_reduce:57802752"":2281.25,""all_reduce:58466304"":2281.25,""all_reduce:59760640"":2281.25,""all_reduce:60325888"":2281.25,""all_reduce:64421888"":2281.25,""all_reduce:65961984"":2281.25,""all_reduce:66527232"":2281.25,""all_reduce:67108864"":20531.25}"
qwen3-8b,2,profile_22_mooncake_toolagent_c2,throughput,0,decode,32,1000,1158875.0,36553728000.0,"[234968.75,225843.75,688937.5,9125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1924864000.0,5101824000.0,28742144000.0,784896000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":234968.75,""16384"":54750.0,""24576"":171093.75,""32768"":271468.75,""40960"":257781.25,""49152"":61593.75,""57344"":50187.5,""65536"":18250.0,""73728"":29656.25,""81920"":4562.5,""90112"":4562.5}","{""all_reduce:8192"":234968.75,""all_reduce:16384"":54750.0,""all_reduce:24576"":171093.75,""all_reduce:32768"":271468.75,""all_reduce:40960"":257781.25,""all_reduce:49152"":61593.75,""all_reduce:57344"":50187.5,""all_reduce:65536"":18250.0,""all_reduce:73728"":29656.25,""all_reduce:81920"":4562.5,""all_reduce:90112"":4562.5}"
qwen3-8b,2,profile_22_mooncake_toolagent_c2,throughput,0,prefill,32,1000,9125.0,3732311296000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.25,6843.75]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286468352000.0,3445842944000.0]","{""125575168"":2281.25,""495411200"":2281.25,""500883456"":2281.25,""514211840"":2281.25}","{""all_reduce:125575168"":2281.25,""all_reduce:495411200"":2281.25,""all_reduce:500883456"":2281.25,""all_reduce:514211840"":2281.25}"
qwen3-8b,2,profile_23_mooncake_toolagent_c3,balanced,0,decode,32,1000,1961875.0,37581568000.0,"[401500.0,1156593.75,403781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3289088000.0,20500736000.0,13791744000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":401500.0,""16384"":967250.0,""24576"":189343.75,""32768"":335343.75,""40960"":68437.5}","{""all_reduce:8192"":401500.0,""all_reduce:16384"":967250.0,""all_reduce:24576"":189343.75,""all_reduce:32768"":335343.75,""all_reduce:40960"":68437.5}"
qwen3-8b,2,profile_23_mooncake_toolagent_c3,balanced,0,prefill,32,1000,15968.75,3524687616000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.25,13687.5]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355987712000.0,3168699904000.0]","{""156049408"":2281.25,""219627520"":2281.25,""220962816"":2281.25,""223715328"":2281.25,""228786176"":2281.25,""242712576"":2281.25,""253214720"":2281.25}","{""all_reduce:156049408"":2281.25,""all_reduce:219627520"":2281.25,""all_reduce:220962816"":2281.25,""all_reduce:223715328"":2281.25,""all_reduce:228786176"":2281.25,""all_reduce:242712576"":2281.25,""all_reduce:253214720"":2281.25}"
qwen3-8b,2,profile_23_mooncake_toolagent_c3,latency,0,decode,32,1000,4544250.0,37581568000.0,"[4500906.25,43343.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[36871424000.0,710144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":4500906.25,""16384"":43343.75}","{""all_reduce:8192"":4500906.25,""all_reduce:16384"":43343.75}"
qwen3-8b,2,profile_23_mooncake_toolagent_c3,latency,0,prefill,32,1000,70718.75,3524687616000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.25,11406.25,57031.25,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,16781824000.0,252175872000.0,3255729920000.0,0.0,0.0]","{""7356416"":2281.25,""10887168"":2281.25,""22487040"":2281.25,""25624576"":2281.25,""25747456"":2281.25,""25796608"":2281.25,""33988608"":2281.25,""46825472"":2281.25,""50552832"":2281.25,""50610176"":4562.5,""50839552"":2281.25,""51077120"":2281.25,""51281920"":2281.25,""52158464"":2281.25,""53592064"":2281.25,""54616064"":2281.25,""54951936"":2281.25,""55435264"":2281.25,""56336384"":2281.25,""56614912"":2281.25,""56901632"":2281.25,""65118208"":2281.25,""65896448"":2281.25,""67108864"":15968.75}","{""all_reduce:7356416"":2281.25,""all_reduce:10887168"":2281.25,""all_reduce:22487040"":2281.25,""all_reduce:25624576"":2281.25,""all_reduce:25747456"":2281.25,""all_reduce:25796608"":2281.25,""all_reduce:33988608"":2281.25,""all_reduce:46825472"":2281.25,""all_reduce:50552832"":2281.25,""all_reduce:50610176"":4562.5,""all_reduce:50839552"":2281.25,""all_reduce:51077120"":2281.25,""all_reduce:51281920"":2281.25,""all_reduce:52158464"":2281.25,""all_reduce:53592064"":2281.25,""all_reduce:54616064"":2281.25,""all_reduce:54951936"":2281.25,""all_reduce:55435264"":2281.25,""all_reduce:56336384"":2281.25,""all_reduce:56614912"":2281.25,""all_reduce:56901632"":2281.25,""all_reduce:65118208"":2281.25,""all_reduce:65896448"":2281.25,""all_reduce:67108864"":15968.75}"
qwen3-8b,2,profile_23_mooncake_toolagent_c3,throughput,0,decode,32,1000,869156.25,37581568000.0,"[0.0,0.0,855468.75,13687.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,36385536000.0,1196032000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""32768"":269187.5,""40960"":403781.25,""49152"":41062.5,""57344"":31937.5,""65536"":109500.0,""81920"":4562.5,""90112"":9125.0}","{""all_reduce:32768"":269187.5,""all_reduce:40960"":403781.25,""all_reduce:49152"":41062.5,""all_reduce:57344"":31937.5,""all_reduce:65536"":109500.0,""all_reduce:81920"":4562.5,""all_reduce:90112"":9125.0}"
qwen3-8b,2,profile_23_mooncake_toolagent_c3,throughput,0,prefill,32,1000,6843.75,3524687616000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6843.75]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3524687616000.0]","{""497246208"":2281.25,""523198464"":2281.25,""524623872"":2281.25}","{""all_reduce:497246208"":2281.25,""all_reduce:523198464"":2281.25,""all_reduce:524623872"":2281.25}"
qwen3-8b,2,profile_24_mooncake_synthetic_c0,balanced,0,decode,32,1000,1699531.25,42515200000.0,"[200750.0,1161156.25,337625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1644544000.0,27377920000.0,13492736000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":200750.0,""16384"":141437.5,""24576"":1019718.75,""32768"":143718.75,""40960"":123187.5,""49152"":41062.5,""57344"":27375.0,""65536"":2281.25}","{""all_reduce:8192"":200750.0,""all_reduce:16384"":141437.5,""all_reduce:24576"":1019718.75,""all_reduce:32768"":143718.75,""all_reduce:40960"":123187.5,""all_reduce:49152"":41062.5,""all_reduce:57344"":27375.0,""all_reduce:65536"":2281.25}"
qwen3-8b,2,profile_24_mooncake_synthetic_c0,balanced,0,prefill,32,1000,13687.5,2736240896000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4562.5,9125.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692203520000.0,2044037376000.0]","{""137986048"":2281.25,""165445632"":2281.25,""201744384"":2281.25,""201900032"":2281.25,""240156672"":2281.25,""252215296"":2281.25}","{""all_reduce:137986048"":2281.25,""all_reduce:165445632"":2281.25,""all_reduce:201744384"":2281.25,""all_reduce:201900032"":2281.25,""all_reduce:240156672"":2281.25,""all_reduce:252215296"":2281.25}"
qwen3-8b,2,profile_24_mooncake_synthetic_c0,latency,0,decode,32,1000,4359468.75,42515200000.0,"[3773187.5,531531.25,54750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[30909952000.0,9811200000.0,1794048000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":3773187.5,""16384"":396937.5,""24576"":134593.75,""32768"":54750.0}","{""all_reduce:8192"":3773187.5,""all_reduce:16384"":396937.5,""all_reduce:24576"":134593.75,""all_reduce:32768"":54750.0}"
qwen3-8b,2,profile_24_mooncake_synthetic_c0,latency,0,prefill,32,1000,57031.25,2736240896000.0,"[0.0,0.0,0.0,2281.25,9125.0,0.0,2281.25,0.0,0.0,43343.75,0.0,0.0]","[0.0,0.0,0.0,373760000.0,2952704000.0,0.0,8596480000.0,0.0,0.0,2724317952000.0,0.0,0.0]","{""163840"":2281.25,""245760"":2281.25,""303104"":2281.25,""327680"":2281.25,""417792"":2281.25,""3768320"":2281.25,""30924800"":2281.25,""38666240"":2281.25,""54747136"":2281.25,""63250432"":2281.25,""67108864"":34218.75}","{""all_reduce:163840"":2281.25,""all_reduce:245760"":2281.25,""all_reduce:303104"":2281.25,""all_reduce:327680"":2281.25,""all_reduce:417792"":2281.25,""all_reduce:3768320"":2281.25,""all_reduce:30924800"":2281.25,""all_reduce:38666240"":2281.25,""all_reduce:54747136"":2281.25,""all_reduce:63250432"":2281.25,""all_reduce:67108864"":34218.75}"
qwen3-8b,2,profile_24_mooncake_synthetic_c0,throughput,0,decode,32,1000,869156.25,42515200000.0,"[0.0,239531.25,497312.5,132312.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,5681152000.0,24742912000.0,12091136000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""16384"":25093.75,""24576"":214437.5,""32768"":70718.75,""40960"":52468.75,""49152"":205312.5,""57344"":120906.25,""65536"":34218.75,""73728"":13687.5,""81920"":75281.25,""90112"":9125.0,""98304"":29656.25,""106496"":2281.25,""114688"":4562.5,""122880"":9125.0,""131072"":2281.25}","{""all_reduce:16384"":25093.75,""all_reduce:24576"":214437.5,""all_reduce:32768"":70718.75,""all_reduce:40960"":52468.75,""all_reduce:49152"":205312.5,""all_reduce:57344"":120906.25,""all_reduce:65536"":34218.75,""all_reduce:73728"":13687.5,""all_reduce:81920"":75281.25,""all_reduce:90112"":9125.0,""all_reduce:98304"":29656.25,""all_reduce:106496"":2281.25,""all_reduce:114688"":4562.5,""all_reduce:122880"":9125.0,""all_reduce:131072"":2281.25}"
qwen3-8b,2,profile_24_mooncake_synthetic_c0,throughput,0,prefill,32,1000,6843.75,2736240896000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6843.75]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2736240896000.0]","{""205094912"":2281.25,""472711168"":2281.25,""521641984"":2281.25}","{""all_reduce:205094912"":2281.25,""all_reduce:472711168"":2281.25,""all_reduce:521641984"":2281.25}"
qwen3-8b,4,profile_01_burstgpt_1_c0,balanced,0,decode,32,1000,994625.0,26929408000.0,"[120906.25,458531.25,415187.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[990464000.0,8465664000.0,17473280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":120906.25,""16384"":342187.5,""24576"":116343.75,""32768"":118625.0,""40960"":141437.5,""49152"":143718.75,""57344"":2281.25,""65536"":9125.0}","{""all_reduce:8192"":120906.25,""all_reduce:16384"":342187.5,""all_reduce:24576"":116343.75,""all_reduce:32768"":118625.0,""all_reduce:40960"":141437.5,""all_reduce:49152"":143718.75,""all_reduce:57344"":2281.25,""all_reduce:65536"":9125.0}"
qwen3-8b,4,profile_01_burstgpt_1_c0,balanced,0,prefill,32,1000,9125.0,332216576000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4562.5,4562.5,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120537600000.0,211678976000.0,0.0,0.0]","{""25034752"":2281.25,""27803648"":2281.25,""32268288"":2281.25,""60522496"":2281.25}","{""all_reduce:25034752"":2281.25,""all_reduce:27803648"":2281.25,""all_reduce:32268288"":2281.25,""all_reduce:60522496"":2281.25}"
qwen3-8b,4,profile_01_burstgpt_1_c0,latency,0,decode,32,1000,1649343.75,26929408000.0,"[483625.0,1001468.75,164250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3961856000.0,17585408000.0,5382144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":483625.0,""16384"":857750.0,""24576"":143718.75,""32768"":164250.0}","{""all_reduce:8192"":483625.0,""all_reduce:16384"":857750.0,""all_reduce:24576"":143718.75,""all_reduce:32768"":164250.0}"
qwen3-8b,4,profile_01_burstgpt_1_c0,latency,0,prefill,32,1000,18250.0,332216576000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15968.75,2281.25,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251540480000.0,80676096000.0,0.0,0.0]","{""11288576"":2281.25,""12746752"":2281.25,""13746176"":2281.25,""13934592"":2281.25,""15056896"":2281.25,""18333696"":2281.25,""25157632"":2281.25,""35364864"":2281.25}","{""all_reduce:11288576"":2281.25,""all_reduce:12746752"":2281.25,""all_reduce:13746176"":2281.25,""all_reduce:13934592"":2281.25,""all_reduce:15056896"":2281.25,""all_reduce:18333696"":2281.25,""all_reduce:25157632"":2281.25,""all_reduce:35364864"":2281.25}"
qwen3-8b,4,profile_01_burstgpt_1_c0,throughput,0,decode,32,1000,579437.5,26929408000.0,"[0.0,0.0,574875.0,4562.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,26331392000.0,598016000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""32768"":123187.5,""40960"":232687.5,""49152"":25093.75,""57344"":146000.0,""65536"":45625.0,""73728"":2281.25,""131072"":4562.5}","{""all_reduce:32768"":123187.5,""all_reduce:40960"":232687.5,""all_reduce:49152"":25093.75,""all_reduce:57344"":146000.0,""all_reduce:65536"":45625.0,""all_reduce:73728"":2281.25,""all_reduce:131072"":4562.5}"
qwen3-8b,4,profile_01_burstgpt_1_c0,throughput,0,prefill,32,1000,4562.5,332216576000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.25,2281.25,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137039104000.0,195177472000.0,0.0]","{""60071936"":2281.25,""85557248"":2281.25}","{""all_reduce:60071936"":2281.25,""all_reduce:85557248"":2281.25}"
qwen3-8b,4,profile_02_burstgpt_1_c1,balanced,0,decode,32,1000,602250.0,6615552000.0,"[568031.25,2281.25,31937.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[4653312000.0,56064000.0,1906176000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":568031.25,""24576"":2281.25,""32768"":2281.25,""40960"":2281.25,""49152"":2281.25,""57344"":2281.25,""65536"":22812.5}","{""all_reduce:8192"":568031.25,""all_reduce:24576"":2281.25,""all_reduce:32768"":2281.25,""all_reduce:40960"":2281.25,""all_reduce:49152"":2281.25,""all_reduce:57344"":2281.25,""all_reduce:65536"":22812.5}"
qwen3-8b,4,profile_02_burstgpt_1_c1,balanced,0,prefill,32,1000,9125.0,107698944000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,6843.75,0.0,2281.25,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,39263488000.0,0.0,68435456000.0,0.0,0.0]","{""5259264"":2281.25,""5652480"":2281.25,""6299648"":2281.25,""29999104"":2281.25}","{""all_reduce:5259264"":2281.25,""all_reduce:5652480"":2281.25,""all_reduce:6299648"":2281.25,""all_reduce:29999104"":2281.25}"
qwen3-8b,4,profile_02_burstgpt_1_c1,latency,0,decode,32,1000,634187.5,6615552000.0,"[570312.5,11406.25,52468.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[4672000000.0,224256000.0,1719296000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":570312.5,""16384"":6843.75,""24576"":4562.5,""32768"":52468.75}","{""all_reduce:8192"":570312.5,""all_reduce:16384"":6843.75,""all_reduce:24576"":4562.5,""all_reduce:32768"":52468.75}"
qwen3-8b,4,profile_02_burstgpt_1_c1,latency,0,prefill,32,1000,18250.0,107698944000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,15968.75,0.0,2281.25,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,45710848000.0,0.0,61988096000.0,0.0,0.0,0.0]","{""2252800"":2281.25,""2605056"":2281.25,""2826240"":2281.25,""3006464"":2281.25,""3047424"":2281.25,""3129344"":2281.25,""3170304"":2281.25,""27172864"":2281.25}","{""all_reduce:2252800"":2281.25,""all_reduce:2605056"":2281.25,""all_reduce:2826240"":2281.25,""all_reduce:3006464"":2281.25,""all_reduce:3047424"":2281.25,""all_reduce:3129344"":2281.25,""all_reduce:3170304"":2281.25,""all_reduce:27172864"":2281.25}"
qwen3-8b,4,profile_02_burstgpt_1_c1,throughput,0,decode,32,1000,579437.5,6615552000.0,"[556625.0,4562.5,4562.5,13687.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[4559872000.0,74752000.0,242944000.0,1737984000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":556625.0,""16384"":4562.5,""40960"":2281.25,""65536"":2281.25,""106496"":2281.25,""131072"":11406.25}","{""all_reduce:8192"":556625.0,""all_reduce:16384"":4562.5,""all_reduce:40960"":2281.25,""all_reduce:65536"":2281.25,""all_reduce:106496"":2281.25,""all_reduce:131072"":11406.25}"
qwen3-8b,4,profile_02_burstgpt_1_c1,throughput,0,prefill,32,1000,4562.5,107698944000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.25,2281.25,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24892416000.0,82806528000.0,0.0,0.0]","{""10911744"":2281.25,""36298752"":2281.25}","{""all_reduce:10911744"":2281.25,""all_reduce:36298752"":2281.25}"
qwen3-8b,4,profile_03_burstgpt_1_c2,balanced,0,decode,32,1000,958125.0,37189120000.0,"[77562.5,139156.25,741406.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[635392000.0,2354688000.0,34199040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":77562.5,""16384"":130031.25,""24576"":9125.0,""32768"":353593.75,""40960"":59312.5,""49152"":47906.25,""57344"":68437.5,""65536"":212156.25}","{""all_reduce:8192"":77562.5,""all_reduce:16384"":130031.25,""all_reduce:24576"":9125.0,""all_reduce:32768"":353593.75,""all_reduce:40960"":59312.5,""all_reduce:49152"":47906.25,""all_reduce:57344"":68437.5,""all_reduce:65536"":212156.25}"
qwen3-8b,4,profile_03_burstgpt_1_c2,balanced,0,prefill,32,1000,9125.0,263949312000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.25,2281.25,4562.5,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,12203264000.0,51522816000.0,200223232000.0,0.0,0.0]","{""5349376"":2281.25,""22585344"":2281.25,""38428672"":2281.25,""49340416"":2281.25}","{""all_reduce:5349376"":2281.25,""all_reduce:22585344"":2281.25,""all_reduce:38428672"":2281.25,""all_reduce:49340416"":2281.25}"
qwen3-8b,4,profile_03_burstgpt_1_c2,latency,0,decode,32,1000,1838687.5,37189120000.0,"[346750.0,976375.0,515562.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2840576000.0,17454592000.0,16893952000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":346750.0,""16384"":798437.5,""24576"":177937.5,""32768"":515562.5}","{""all_reduce:8192"":346750.0,""all_reduce:16384"":798437.5,""all_reduce:24576"":177937.5,""all_reduce:32768"":515562.5}"
qwen3-8b,4,profile_03_burstgpt_1_c2,latency,0,prefill,32,1000,18250.0,263949312000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,4562.5,2281.25,6843.75,4562.5,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,12203264000.0,11922944000.0,80264960000.0,159558144000.0,0.0,0.0]","{""2555904"":2281.25,""2793472"":2281.25,""5226496"":2281.25,""10928128"":2281.25,""11657216"":2281.25,""12599296"":2281.25,""33202176"":2281.25,""36741120"":2281.25}","{""all_reduce:2555904"":2281.25,""all_reduce:2793472"":2281.25,""all_reduce:5226496"":2281.25,""all_reduce:10928128"":2281.25,""all_reduce:11657216"":2281.25,""all_reduce:12599296"":2281.25,""all_reduce:33202176"":2281.25,""all_reduce:36741120"":2281.25}"
